Height/width [cm];Load (UDL) [kN];Displ. [cm];Beam lenght [m]
94.964598;18.99292;0.460986;9.49646
53.207465;10.641493;0.146397;5.320746
77.869301;15.57386;0.310956;7.78693
73.738785;14.747757;0.279123;7.373879
59.272391;11.854478;0.181185;5.927239
57.162162;11.432432;0.16866;5.716216
51.270886;10.254177;0.13607;5.127089
86.7903;17.35806;0.385574;8.67903
64.964529;12.992906;0.217205;6.496453
51.32479;10.264958;0.136352;5.132479
64.086504;12.817301;0.211436;6.40865
84.617674;16.923535;0.366663;8.461767
63.127193;12.625439;0.205221;6.312719
92.748176;18.549635;0.439873;9.274818
71.705607;14.341121;0.264085;7.170561
80.948602;16.18972;0.335807;8.09486
70.636044;14.127209;0.256341;7.063604
69.594671;13.918934;0.248912;6.959467
71.058409;14.211682;0.259385;7.105841
88.1715;17.6343;0.397844;8.81715
54.735113;10.947023;0.15481;5.473511
50.875579;10.175116;0.134008;5.087558
83.910051;16.78201;0.360607;8.391005
85.784481;17.156896;0.37676;8.578448
99.90533;19.981066;0.50983;9.990533
56.560694;11.312139;0.165173;5.656069
97.684717;19.536943;0.487573;9.768472
97.206758;19.441352;0.482847;9.720676
62.323266;12.464653;0.200085;6.232327
69.930186;13.986037;0.251294;6.993019
66.468384;13.293677;0.227267;6.646838
88.430417;17.686083;0.400165;8.843042
72.707167;14.541433;0.271441;7.270717
84.129526;16.825905;0.36248;8.412953
58.581761;11.716352;0.177036;5.858176
78.640795;15.728159;0.317093;7.86408
86.453186;17.290637;0.382609;8.645319
75.575081;15.115016;0.293063;7.557508
78.413847;15.682769;0.315281;7.841385
75.566659;15.113332;0.292998;7.556666
94.421765;18.884353;0.455769;9.442177
56.958789;11.391758;0.167477;5.695879
98.472712;19.694542;0.495414;9.847271
85.217257;17.043451;0.371835;8.521726
65.666153;13.133231;0.221871;6.566615
73.089439;14.617888;0.274275;7.308944
73.711775;14.742355;0.278921;7.371177
94.251941;18.850388;0.454143;9.425194
91.100779;18.220156;0.424501;9.110078
97.919358;19.583872;0.489901;9.791936
61.127448;12.22549;0.192565;6.112745
96.383851;19.27677;0.474765;9.638385
88.848372;17.769674;0.403927;8.884837
93.783723;18.756745;0.449676;9.378372
54.587198;10.91744;0.153985;5.45872
94.089018;18.817804;0.452586;9.408902
69.297414;13.859483;0.246812;6.929741
92.08482;18.416964;0.43365;9.208482
73.833456;14.766691;0.279834;7.383346
52.711698;10.54234;0.143717;5.27117
59.477445;11.895489;0.182425;5.947745
54.064128;10.812826;0.151086;5.406413
74.467034;14.893407;0.284611;7.446703
95.034343;19.006869;0.461658;9.503434
84.856405;16.971281;0.368718;8.485641
75.656088;15.131218;0.293686;7.565609
61.910508;12.382102;0.197473;6.191051
78.997667;15.799533;0.319952;7.899767
84.166415;16.833283;0.362795;8.416641
93.064812;18.612962;0.442859;9.306481
94.495416;18.899083;0.456475;9.449542
95.060964;19.012193;0.461915;9.506096
91.180824;18.236165;0.425242;9.118082
95.49175;19.09835;0.46608;9.549175
93.749735;18.749947;0.449352;9.374974
97.776324;19.555265;0.488481;9.777632
52.402867;10.480573;0.14206;5.240287
98.692794;19.738559;0.497615;9.869279
70.118327;14.023665;0.252634;7.011833
76.81589;15.363178;0.302675;7.681589
82.848919;16.569784;0.351619;8.284892
53.432776;10.686555;0.147623;5.343278
56.105979;11.221196;0.16256;5.610598
64.403908;12.880782;0.213512;6.440391
58.802738;11.760548;0.178358;5.880274
70.084533;14.016907;0.252393;7.008453
99.582045;19.916409;0.506559;9.958205
78.923444;15.784689;0.319356;7.892344
79.542327;15.908465;0.324339;7.954233
64.492743;12.898549;0.214095;6.449274
59.343381;11.868676;0.181614;5.934338
94.368365;18.873673;0.455258;9.436837
51.741625;10.348325;0.138545;5.174162
75.702149;15.14043;0.29404;7.570215
66.089214;13.217843;0.224708;6.608921
90.357637;18.071527;0.417657;9.035764
82.491755;16.498351;0.348619;8.249175
53.438369;10.687674;0.147654;5.343837
50.360852;10.07217;0.131347;5.036085
90.010066;18.002013;0.414474;9.001007
61.178931;12.235786;0.192886;6.117893
94.714107;18.942821;0.458575;9.471411
60.085526;12.017105;0.18613;6.008553
98.035967;19.607193;0.49106;9.803597
53.423941;10.684788;0.147575;5.342394
66.066485;13.213297;0.224555;6.606648
55.203027;11.040605;0.157434;5.520303
93.356622;18.671324;0.44562;9.335662
50.033988;10.006798;0.129671;5.003399
56.810874;11.362175;0.166619;5.681087
91.686151;18.33723;0.429932;9.168615
70.60462;14.120924;0.256116;7.060462
71.966493;14.393299;0.265991;7.196649
97.017565;19.403513;0.480983;9.701757
69.862779;13.972556;0.250815;6.986278
56.044669;11.208934;0.162209;5.604467
97.958149;19.59163;0.490287;9.795815
60.063126;12.012625;0.185993;6.006313
86.231605;17.246321;0.380666;8.62316
64.771873;12.954375;0.215932;6.477187
76.074043;15.214809;0.296909;7.607404
82.987064;16.597413;0.352782;8.298706
99.45534;19.891068;0.50528;9.945534
69.673672;13.934734;0.249472;6.967367
83.72143;16.744286;0.359001;8.372143
50.127051;10.02541;0.130147;5.012705
93.319339;18.663868;0.445266;9.331934
65.478675;13.095735;0.220619;6.547868
79.402536;15.880507;0.32321;7.940254
53.392098;10.67842;0.147401;5.33921
65.28457;13.056914;0.219327;6.528457
98.964498;19.7929;0.500339;9.89645
98.331942;19.666388;0.494009;9.833194
80.108261;16.021652;0.32893;8.010826
65.636959;13.127392;0.221676;6.563696
88.134812;17.626962;0.397515;8.813481
93.34725;18.66945;0.445531;9.334725
58.070012;11.614002;0.173993;5.807001
60.979967;12.195993;0.191647;6.097997
92.736254;18.547251;0.439761;9.273625
64.881506;12.976301;0.216656;6.488151
56.225423;11.245085;0.163244;5.622542
78.889456;15.777891;0.319083;7.888946
72.731453;14.546291;0.271621;7.273145
72.806592;14.561318;0.272177;7.280659
88.738761;17.747752;0.402939;8.873876
72.401872;14.480374;0.269188;7.240187
54.72406;10.944812;0.154748;5.472406
55.83937;11.167874;0.161038;5.583937
60.044545;12.008909;0.185879;6.004454
92.399488;18.479898;0.436597;9.239949
72.428629;14.485726;0.269385;7.242863
67.206765;13.441353;0.23229;6.720676
85.588979;17.117796;0.375059;8.558898
63.936023;12.787205;0.210455;6.393602
78.191867;15.638373;0.313515;7.819187
95.258767;19.051753;0.463825;9.525877
90.411855;18.082371;0.418154;9.041185
64.314537;12.862907;0.212927;6.431454
53.296891;10.659378;0.146883;5.329689
72.747146;14.549429;0.271737;7.274715
89.724352;17.94487;0.411868;8.972435
63.954085;12.790817;0.210572;6.395409
96.64189;19.328378;0.477292;9.664189
91.526305;18.305261;0.428446;9.15263
92.721654;18.544331;0.439623;9.272165
72.272679;14.454536;0.268237;7.227268
91.858232;18.371646;0.431535;9.185823
81.380606;16.276121;0.339369;8.138061
81.727967;16.345593;0.342248;8.172797
62.69742;12.539484;0.202467;6.269742
89.888138;17.977628;0.413361;8.988814
99.083159;19.816632;0.501531;9.908316
93.495351;18.69907;0.446935;9.349535
99.890367;19.978073;0.509678;9.989037
69.848619;13.969724;0.250714;6.984862
54.097608;10.819522;0.151271;5.409761
76.723887;15.344777;0.301957;7.672389
96.86708;19.373416;0.479503;9.686708
94.982669;18.996534;0.46116;9.498267
77.725179;15.545036;0.309817;7.772518
88.595279;17.719056;0.401647;8.859528
59.639305;11.927861;0.183408;5.96393
69.357992;13.871598;0.247239;6.935799
60.99261;12.198522;0.191726;6.099261
92.855941;18.571188;0.440888;9.285594
81.757733;16.351547;0.342495;8.175773
62.742962;12.548592;0.202758;6.274296
66.172238;13.234448;0.225267;6.617224
87.445092;17.489018;0.391367;8.744509
92.876045;18.575209;0.441078;9.287604
52.935395;10.587079;0.144923;5.293539
93.755475;18.751095;0.449407;9.375547
57.683076;11.536615;0.17171;5.768308
69.989108;13.997822;0.251713;6.998911
75.157153;15.031431;0.289861;7.515715
92.271338;18.454268;0.435396;9.227134
82.247566;16.449513;0.346576;8.224757
81.205148;16.24103;0.33792;8.120515
80.084938;16.016988;0.32874;8.008494
66.466082;13.293216;0.227251;6.646608
80.54364;16.108728;0.332484;8.054364
73.343453;14.668691;0.276167;7.334345
74.111403;14.822281;0.281924;7.41114
97.347125;19.469425;0.484233;9.734712
52.511351;10.50227;0.142641;5.251135
73.34547;14.669094;0.276182;7.334547
73.711414;14.742283;0.278918;7.371141
85.698612;17.139722;0.376013;8.569861
94.087404;18.817481;0.452571;9.40874
74.094259;14.818852;0.281795;7.409426
68.53488;13.706976;0.241464;6.853488
93.544775;18.708955;0.447404;9.354478
69.331868;13.866374;0.247055;6.933187
75.571712;15.114342;0.293037;7.557171
84.151867;16.830373;0.362671;8.415187
80.085047;16.017009;0.328741;8.008505
94.596094;18.919219;0.457441;9.459609
85.649281;17.129856;0.375583;8.564928
98.670364;19.734073;0.497391;9.867036
60.963921;12.192784;0.191548;6.096392
59.529717;11.905943;0.182742;5.952972
75.685994;15.137199;0.293916;7.568599
93.935515;18.787103;0.451122;9.393551
88.851922;17.770384;0.403959;8.885192
59.762025;11.952405;0.184155;5.976203
96.132663;19.226533;0.472311;9.613266
91.400082;18.280016;0.427274;9.140008
73.506243;14.701249;0.277382;7.350624
74.733214;14.946643;0.28663;7.473321
77.577281;15.515456;0.308649;7.757728
71.850042;14.370008;0.26514;7.185004
95.518739;19.103748;0.466342;9.551874
66.782141;13.356428;0.229395;6.678214
78.516587;15.703317;0.316101;7.851659
97.181539;19.436308;0.482598;9.718154
65.251826;13.050365;0.21911;6.525183
85.527901;17.10558;0.374528;8.55279
72.010867;14.402173;0.266316;7.201087
58.481259;11.696252;0.176437;5.848126
69.51047;13.902094;0.248317;6.951047
58.046319;11.609264;0.173853;5.804632
77.04435;15.40887;0.304461;7.704435
72.084834;14.416967;0.266858;7.208483
63.350832;12.670166;0.206662;6.335083
74.341165;14.868233;0.283659;7.434116
59.390619;11.878124;0.181899;5.939062
74.423607;14.884721;0.284282;7.442361
82.111365;16.422273;0.345439;8.211136
85.837241;17.167448;0.37722;8.583724
95.072106;19.014421;0.462022;9.507211
97.675244;19.535049;0.487479;9.767524
96.598285;19.319657;0.476864;9.659829
82.534784;16.506957;0.34898;8.253478
69.121017;13.824203;0.24557;6.912102
56.936366;11.387273;0.167347;5.693637
54.857647;10.971529;0.155495;5.485765
79.407939;15.881588;0.323254;7.940794
85.259481;17.051896;0.3722;8.525948
87.585099;17.51702;0.392611;8.75851
56.378687;11.275737;0.164124;5.637869
81.945388;16.389078;0.344055;8.194539
50.20517;10.041034;0.130547;5.020517
60.965399;12.19308;0.191557;6.09654
66.510123;13.302025;0.227549;6.651012
52.244217;10.448843;0.141213;5.224422
73.016141;14.603228;0.273731;7.301614
76.762634;15.352527;0.302259;7.676263
90.815281;18.163056;0.421865;9.081528
78.390173;15.678035;0.315093;7.839017
68.900041;13.780008;0.244018;6.890004
94.557146;18.911429;0.457067;9.455715
72.585227;14.517045;0.27054;7.258523
77.168021;15.433604;0.305431;7.716802
79.159894;15.831979;0.321255;7.915989
52.917601;10.58352;0.144827;5.29176
82.485367;16.497073;0.348566;8.248537
53.601159;10.720232;0.148543;5.360116
80.584682;16.116936;0.33282;8.058468
64.510757;12.902151;0.214214;6.451076
50.371406;10.074281;0.131401;5.037141
71.709056;14.341811;0.26411;7.170906
59.288717;11.857743;0.181283;5.928872
87.669002;17.5338;0.393358;aug.69
79.661108;15.932222;0.3253;7.966111
79.902037;15.980407;0.327254;7.990204
75.251757;15.050351;0.290584;7.525176
62.983955;12.596791;0.204301;6.298395
97.661124;19.532225;0.487339;9.766112
71.580221;14.316044;0.263171;7.158022
92.323892;18.464778;0.435888;9.232389
85.843887;17.168777;0.377278;8.584389
50.26842;10.053684;0.130872;5.026842
84.425768;16.885154;0.365016;8.442577
52.102572;10.420514;0.140458;5.210257
87.565082;17.513016;0.392433;8.756508
57.841149;11.56823;0.172641;5.784115
66.078951;13.21579;0.224639;6.607895
55.574712;11.114942;0.159534;5.557471
61.106616;12.221323;0.192435;6.110662
51.325023;10.265005;0.136353;5.132502
82.627986;16.525597;0.349762;8.262799
83.608326;16.721665;0.358039;8.360833
53.721192;10.744238;0.1492;5.372119
66.937201;13.38744;0.23045;6.69372
50.51496;10.102992;0.132141;5.051496
75.090018;15.018004;0.289348;7.509002
69.430264;13.886053;0.24775;6.943026
53.37489;10.674978;0.147308;5.337489
66.203416;13.240683;0.225477;6.620342
74.450999;14.8902;0.284489;jul.51
51.256487;10.251297;0.135994;5.125649
98.823257;19.764651;0.498922;9.882326
70.748724;14.149745;0.257152;7.074872
87.213694;17.442739;0.389315;8.721369
84.669631;16.933926;0.36711;8.466963
72.656671;14.531334;0.271068;7.265667
62.536168;12.507234;0.201439;6.253617
81.304291;16.260858;0.338738;8.130429
86.608086;17.321617;0.38397;8.660809
76.992459;15.398492;0.304055;7.699246
60.032186;12.006437;0.185804;6.003219
79.10151;15.820302;0.320786;7.910151
69.23506;13.847012;0.246372;6.923506
86.066281;17.213256;0.379219;8.606628
83.056153;16.611231;0.353365;8.305615
94.288726;18.857745;0.454495;9.428873
88.159459;17.631892;0.397736;8.815946
75.06545;15.01309;0.28916;7.506545
91.594812;18.318962;0.429082;9.159481
95.076452;19.01529;0.462064;9.507645
66.406415;13.281283;0.226847;6.640642
98.026448;19.60529;0.490966;9.802645
69.478067;13.895613;0.248087;6.947807
63.185734;12.637147;0.205598;6.318573
67.74342;13.548684;0.235976;6.774342
88.100731;17.620146;0.397211;8.810073
55.567526;11.113505;0.159493;5.556753
70.731801;14.14636;0.25703;7.07318
79.146148;15.82923;0.321145;7.914615
54.812019;10.962404;0.15524;5.481202
55.821494;11.164299;0.160936;5.582149
59.609065;11.921813;0.183224;5.960906
81.457708;16.291542;0.340007;8.145771
97.129222;19.425844;0.482083;9.712922
91.067405;18.213481;0.424193;9.10674
87.020631;17.404126;0.387607;8.702063
79.519696;15.903939;0.324156;7.95197
97.212074;19.442415;0.482899;9.721207
67.432941;13.486588;0.23384;6.743294
64.908411;12.981682;0.216834;6.490841
95.304981;19.060996;0.464272;9.530498
84.774661;16.954932;0.368014;8.477466
68.966625;13.793325;0.244485;6.896663
84.114156;16.822831;0.362348;8.411416
91.292837;18.258567;0.426279;9.129284
53.526476;10.705295;0.148134;5.352648
64.373265;12.874653;0.213311;6.437327
67.654911;13.530982;0.235366;6.765491
83.881047;16.776209;0.360359;8.388105
56.226233;11.245247;0.163249;5.622623
86.930558;17.386112;0.386811;8.693056
94.364814;18.872963;0.455224;9.436481
61.780078;12.356016;0.196651;6.178008
71.126964;14.225393;0.259881;7.112696
58.044584;11.608917;0.173843;5.804458
53.23004;10.646008;0.14652;5.323004
79.34519;15.869038;0.322748;7.934519
57.56299;11.512598;0.171005;5.756299
69.470273;13.894055;0.248032;6.947027
96.5689;19.31378;0.476576;9.65689
67.089145;13.417829;0.231486;6.708915
91.804367;18.360873;0.431033;9.180437
52.158142;10.431628;0.140754;5.215814
81.796067;16.359213;0.342813;8.179607
71.170966;14.234193;0.2602;7.117097
50.423122;10.084624;0.131667;5.042312
97.643801;19.52876;0.487167;9.76438
72.105838;14.421168;0.267012;7.210584
94.998876;18.999775;0.461316;9.499888
96.035523;19.207105;0.471364;9.603552
64.769031;12.953806;0.215914;6.476903
90.947385;18.189477;0.423084;9.094739
57.632509;11.526502;0.171413;5.763251
76.6864;15.33728;0.301664;7.66864
99.771472;19.954294;0.508474;9.977147
81.631755;16.326351;0.341449;8.163175
79.059822;15.811964;0.320451;7.905982
85.36391;17.072782;0.373105;8.536391
71.892897;14.378579;0.265453;7.18929
64.216944;12.843389;0.212288;6.421694
73.727466;14.745493;0.279038;7.372747
87.912615;17.582523;0.395529;8.791261
86.850754;17.370151;0.386107;8.685075
72.919915;14.583983;0.273016;7.291991
67.881461;13.576292;0.236929;6.788146
61.45668;12.291336;0.194621;6.145668
97.828987;19.565797;0.489004;9.782899
60.330745;12.066149;0.187635;6.033074
89.084638;17.816928;0.406061;8.908464
87.837365;17.567473;0.394858;8.783737
57.675441;11.535088;0.171665;5.767544
71.956706;14.391341;0.26592;7.195671
77.741801;15.54836;0.309948;7.77418
70.864041;14.172808;0.257982;7.086404
97.819266;19.563853;0.488907;9.781927
53.500614;10.700123;0.147993;5.350061
82.616518;16.523304;0.349666;8.261652
87.170558;17.434112;0.388933;8.717056
62.943191;12.588638;0.20404;6.294319
90.869715;18.173943;0.422367;9.086972
55.882674;11.176535;0.161285;5.588267
92.267427;18.453485;0.435359;9.226743
72.656035;14.531207;0.271063;7.265603
87.845525;17.569105;0.394931;8.784552
91.457203;18.291441;0.427804;9.14572
95.983173;19.196635;0.470854;9.598317
86.732305;17.346461;0.385063;8.67323
85.093678;17.018736;0.370766;8.509368
71.355492;14.271098;0.261537;7.135549
76.412829;15.282566;0.299535;7.641283
74.170217;14.834043;0.282368;7.417022
93.98128;18.796256;0.451558;9.398128
85.670093;17.134019;0.375764;8.567009
55.253329;11.050666;0.157718;5.525333
72.841434;14.568287;0.272435;7.284143
79.176531;15.835306;0.321389;7.917653
54.953614;10.990723;0.156033;5.495361
79.238228;15.847646;0.321886;7.923823
63.914607;12.782921;0.210315;6.391461
59.714286;11.942857;0.183864;5.971429
52.594135;10.518827;0.143085;5.259414
87.313057;17.462611;0.390195;8.731306
83.0212;16.60424;0.35307;8.30212
57.161511;11.432302;0.168656;5.716151
88.360082;17.672016;0.399534;8.836008
92.812325;18.562465;0.440477;9.281232
63.205585;12.641117;0.205726;6.320558
86.768468;17.353694;0.385382;8.676847
78.867134;15.773427;0.318904;7.886713
96.270858;19.254172;0.47366;9.627086
99.015237;19.803047;0.500849;9.901524
91.889264;18.377853;0.431825;9.188926
72.42072;14.484144;0.269327;7.242072
81.023182;16.204636;0.33642;8.102318
58.33427;11.666854;0.175561;5.833427
81.460038;16.292008;0.340026;8.146004
65.25658;13.051316;0.219141;6.525658
99.005229;19.801046;0.500748;9.900523
81.462712;16.292542;0.340048;8.146271
71.898287;14.379657;0.265492;7.189829
74.724375;14.944875;0.286563;7.472438
62.735309;12.547062;0.202709;6.273531
88.975253;17.795051;0.405072;8.897525
62.671809;12.534362;0.202304;6.267181
63.667148;12.73343;0.208708;6.366715
63.694161;12.738832;0.208883;6.369416
86.286613;17.257323;0.381148;8.628661
72.488472;14.497694;0.269826;7.248847
98.022606;19.604521;0.490927;9.802261
68.642736;13.728547;0.242217;6.864274
98.547;19.7094;0.496156;sep.47
53.378291;10.675658;0.147326;5.337829
73.255952;14.65119;0.275514;7.325595
53.228905;10.645781;0.146513;5.32289
88.27558;17.655116;0.398776;8.827558
68.569618;13.713924;0.241707;6.856962
59.246228;11.849246;0.181026;5.924623
65.494524;13.098905;0.220725;6.549452
99.485443;19.897089;0.505583;9.948544
